date,region,product_id,product_name,channel,units_sold,unit_price,returns_units,returns_value,unit_cost
2026-06-09,North,SKU-101,Aurora Desk Lamp,marketplace,30,42.0,0,0.0,24.0
2026-06-09,North,SKU-101,Aurora Desk Lamp,retail,16,42.0,0,0.0,24.0
2026-06-09,North,SKU-102,Nimbus Bottle,web,104,28.0,3,84.0,11.0
2026-06-09,North,SKU-102,Nimbus Bottle,marketplace,53,28.0,0,0.0,11.0
2026-06-09,North,SKU-102,Nimbus Bottle,retail,28,28.0,1,28.0,11.0
2026-06-09,North,SKU-103,Halo Phone Stand,web,135,19.0,6,114.0,7.5
2026-06-09,North,SKU-103,Halo Phone Stand,marketplace,68,19.0,3,57.0,7.5
2026-06-09,North,SKU-103,Halo Phone Stand,retail,38,19.0,2,38.0,7.5
2026-06-09,North,SKU-104,Drift Yoga Mat,web,30,55.0,2,110.0,26.0
2026-06-09,North,SKU-104,Drift Yoga Mat,marketplace,14,55.0,1,55.0,26.0
2026-06-09,North,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-06-09,South,SKU-101,Aurora Desk Lamp,web,66,42.0,1,42.0,24.0
2026-06-09,South,SKU-101,Aurora Desk Lamp,marketplace,37,42.0,1,42.0,24.0
2026-06-09,South,SKU-101,Aurora Desk Lamp,retail,17,42.0,0,0.0,24.0
2026-06-09,South,SKU-102,Nimbus Bottle,web,118,28.0,6,168.0,11.0
2026-06-09,South,SKU-102,Nimbus Bottle,marketplace,65,28.0,2,56.0,11.0
2026-06-09,South,SKU-102,Nimbus Bottle,retail,31,28.0,0,0.0,11.0
2026-06-09,South,SKU-103,Halo Phone Stand,web,150,19.0,5,95.0,7.5
2026-06-09,South,SKU-103,Halo Phone Stand,marketplace,83,19.0,4,76.0,7.5
2026-06-09,South,SKU-103,Halo Phone Stand,retail,41,19.0,1,19.0,7.5
2026-06-09,South,SKU-104,Drift Yoga Mat,web,32,55.0,2,110.0,26.0
2026-06-09,South,SKU-104,Drift Yoga Mat,marketplace,16,55.0,1,55.0,26.0
2026-06-09,South,SKU-104,Drift Yoga Mat,retail,9,55.0,1,55.0,26.0
2026-06-09,West,SKU-101,Aurora Desk Lamp,web,45,42.0,1,42.0,24.0
2026-06-09,West,SKU-101,Aurora Desk Lamp,marketplace,22,42.0,0,0.0,24.0
2026-06-09,West,SKU-101,Aurora Desk Lamp,retail,11,42.0,0,0.0,24.0
2026-06-09,West,SKU-102,Nimbus Bottle,web,71,28.0,1,28.0,11.0
2026-06-09,West,SKU-102,Nimbus Bottle,marketplace,39,28.0,1,28.0,11.0
2026-06-09,West,SKU-102,Nimbus Bottle,retail,20,28.0,0,0.0,11.0
2026-06-09,West,SKU-103,Halo Phone Stand,web,94,19.0,6,114.0,7.5
2026-06-09,West,SKU-103,Halo Phone Stand,marketplace,52,19.0,2,38.0,7.5
2026-06-09,West,SKU-103,Halo Phone Stand,retail,26,19.0,1,19.0,7.5
2026-06-09,West,SKU-104,Drift Yoga Mat,web,21,55.0,1,55.0,26.0
2026-06-09,West,SKU-104,Drift Yoga Mat,marketplace,10,55.0,0,0.0,26.0
2026-06-09,West,SKU-104,Drift Yoga Mat,retail,5,55.0,0,0.0,26.0
2026-06-10,North,SKU-101,Aurora Desk Lamp,web,62,42.0,1,42.0,24.0
2026-06-10,North,SKU-101,Aurora Desk Lamp,marketplace,31,42.0,0,0.0,24.0
2026-06-10,North,SKU-101,Aurora Desk Lamp,retail,14,42.0,0,0.0,24.0
2026-06-10,North,SKU-102,Nimbus Bottle,web,98,28.0,1,28.0,11.0
2026-06-10,North,SKU-102,Nimbus Bottle,marketplace,57,28.0,3,84.0,11.0
2026-06-10,North,SKU-102,Nimbus Bottle,retail,26,28.0,1,28.0,11.0
2026-06-10,North,SKU-103,Halo Phone Stand,web,125,19.0,5,95.0,7.5
2026-06-10,North,SKU-103,Halo Phone Stand,marketplace,70,19.0,2,38.0,7.5
2026-06-10,North,SKU-103,Halo Phone Stand,retail,36,19.0,1,19.0,7.5
2026-06-10,North,SKU-104,Drift Yoga Mat,web,30,55.0,1,55.0,26.0
2026-06-10,North,SKU-104,Drift Yoga Mat,marketplace,14,55.0,0,0.0,26.0
2026-06-10,North,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-06-10,South,SKU-101,Aurora Desk Lamp,web,70,42.0,2,84.0,24.0
2026-06-10,South,SKU-101,Aurora Desk Lamp,marketplace,36,42.0,1,42.0,24.0
2026-06-10,South,SKU-101,Aurora Desk Lamp,retail,17,42.0,0,0.0,24.0
2026-06-10,South,SKU-102,Nimbus Bottle,web,120,28.0,5,140.0,11.0
2026-06-10,South,SKU-102,Nimbus Bottle,marketplace,59,28.0,1,28.0,11.0
2026-06-10,South,SKU-102,Nimbus Bottle,retail,31,28.0,1,28.0,11.0
2026-06-10,South,SKU-103,Halo Phone Stand,web,157,19.0,7,133.0,7.5
2026-06-10,South,SKU-103,Halo Phone Stand,marketplace,80,19.0,3,57.0,7.5
2026-06-10,South,SKU-103,Halo Phone Stand,retail,37,19.0,1,19.0,7.5
2026-06-10,South,SKU-104,Drift Yoga Mat,web,33,55.0,1,55.0,26.0
2026-06-10,South,SKU-104,Drift Yoga Mat,marketplace,17,55.0,1,55.0,26.0
2026-06-10,South,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-06-10,West,SKU-101,Aurora Desk Lamp,web,43,42.0,1,42.0,24.0
2026-06-10,West,SKU-101,Aurora Desk Lamp,marketplace,20,42.0,0,0.0,24.0
2026-06-10,West,SKU-101,Aurora Desk Lamp,retail,10,42.0,0,0.0,24.0
2026-06-10,West,SKU-102,Nimbus Bottle,web,73,28.0,3,84.0,11.0
2026-06-10,West,SKU-102,Nimbus Bottle,marketplace,39,28.0,1,28.0,11.0
2026-06-10,West,SKU-102,Nimbus Bottle,retail,19,28.0,1,28.0,11.0
2026-06-10,West,SKU-103,Halo Phone Stand,web,98,19.0,3,57.0,7.5
2026-06-10,West,SKU-103,Halo Phone Stand,marketplace,50,19.0,2,38.0,7.5
2026-06-10,West,SKU-103,Halo Phone Stand,retail,23,19.0,1,19.0,7.5
2026-06-10,West,SKU-104,Drift Yoga Mat,web,22,55.0,1,55.0,26.0
2026-06-10,West,SKU-104,Drift Yoga Mat,marketplace,9,55.0,0,0.0,26.0
2026-06-10,West,SKU-104,Drift Yoga Mat,retail,5,55.0,0,0.0,26.0
2026-06-11,North,SKU-101,Aurora Desk Lamp,web,65,42.0,1,42.0,24.0
2026-06-11,North,SKU-101,Aurora Desk Lamp,marketplace,36,42.0,0,0.0,24.0
2026-06-11,North,SKU-101,Aurora Desk Lamp,retail,18,42.0,0,0.0,24.0
2026-06-11,North,SKU-102,Nimbus Bottle,web,116,28.0,3,84.0,11.0
2026-06-11,North,SKU-102,Nimbus Bottle,marketplace,57,28.0,2,56.0,11.0
2026-06-11,North,SKU-102,Nimbus Bottle,retail,30,28.0,1,28.0,11.0
2026-06-11,North,SKU-103,Halo Phone Stand,web,144,19.0,6,114.0,7.5
2026-06-11,North,SKU-103,Halo Phone Stand,marketplace,79,19.0,3,57.0,7.5
2026-06-11,North,SKU-103,Halo Phone Stand,retail,39,19.0,1,19.0,7.5
2026-06-11,North,SKU-104,Drift Yoga Mat,web,31,55.0,1,55.0,26.0
2026-06-11,North,SKU-104,Drift Yoga Mat,marketplace,16,55.0,1,55.0,26.0
2026-06-11,North,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-06-11,South,SKU-101,Aurora Desk Lamp,web,73,42.0,2,84.0,24.0
2026-06-11,South,SKU-101,Aurora Desk Lamp,marketplace,40,42.0,0,0.0,24.0
2026-06-11,South,SKU-101,Aurora Desk Lamp,retail,20,42.0,0,0.0,24.0
2026-06-11,South,SKU-102,Nimbus Bottle,web,129,28.0,4,112.0,11.0
2026-06-11,South,SKU-102,Nimbus Bottle,marketplace,64,28.0,3,84.0,11.0
2026-06-11,South,SKU-102,Nimbus Bottle,retail,34,28.0,1,28.0,11.0
2026-06-11,South,SKU-103,Halo Phone Stand,web,172,19.0,6,114.0,7.5
2026-06-11,South,SKU-103,Halo Phone Stand,marketplace,89,19.0,6,114.0,7.5
2026-06-11,South,SKU-103,Halo Phone Stand,retail,43,19.0,2,38.0,7.5
2026-06-11,South,SKU-104,Drift Yoga Mat,web,36,55.0,4,220.0,26.0
2026-06-11,South,SKU-104,Drift Yoga Mat,marketplace,19,55.0,1,55.0,26.0
2026-06-11,South,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-06-11,West,SKU-101,Aurora Desk Lamp,web,48,42.0,1,42.0,24.0
2026-06-11,West,SKU-101,Aurora Desk Lamp,marketplace,25,42.0,0,0.0,24.0
2026-06-11,West,SKU-101,Aurora Desk Lamp,retail,13,42.0,0,0.0,24.0
2026-06-11,West,SKU-102,Nimbus Bottle,web,82,28.0,2,56.0,11.0
2026-06-11,West,SKU-102,Nimbus Bottle,marketplace,42,28.0,1,28.0,11.0
2026-06-11,West,SKU-102,Nimbus Bottle,retail,21,28.0,0,0.0,11.0
2026-06-11,West,SKU-103,Halo Phone Stand,web,98,19.0,3,57.0,7.5
2026-06-11,West,SKU-103,Halo Phone Stand,marketplace,55,19.0,3,57.0,7.5
2026-06-11,West,SKU-103,Halo Phone Stand,retail,29,19.0,1,19.0,7.5
2026-06-11,West,SKU-104,Drift Yoga Mat,web,24,55.0,2,110.0,26.0
2026-06-11,West,SKU-104,Drift Yoga Mat,marketplace,11,55.0,1,55.0,26.0
2026-06-11,West,SKU-104,Drift Yoga Mat,retail,5,55.0,0,0.0,26.0
2026-06-12,North,SKU-101,Aurora Desk Lamp,web,79,42.0,3,126.0,24.0
2026-06-12,North,SKU-101,Aurora Desk Lamp,marketplace,38,42.0,0,0.0,24.0
2026-06-12,North,SKU-101,Aurora Desk Lamp,retail,19,42.0,0,0.0,24.0
2026-06-12,North,SKU-102,Nimbus Bottle,web,129,28.0,2,56.0,11.0
2026-06-12,North,SKU-102,Nimbus Bottle,marketplace,70,28.0,3,84.0,11.0
2026-06-12,North,SKU-102,Nimbus Bottle,retail,33,28.0,1,28.0,11.0
2026-06-12,North,SKU-103,Halo Phone Stand,web,173,19.0,8,152.0,7.5
2026-06-12,North,SKU-103,Halo Phone Stand,marketplace,91,19.0,1,19.0,7.5
2026-06-12,North,SKU-103,Halo Phone Stand,retail,40,19.0,1,19.0,7.5
2026-06-12,North,SKU-104,Drift Yoga Mat,web,38,55.0,2,110.0,26.0
2026-06-12,North,SKU-104,Drift Yoga Mat,marketplace,19,55.0,2,110.0,26.0
2026-06-12,North,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-06-12,South,SKU-101,Aurora Desk Lamp,web,89,42.0,3,126.0,24.0
2026-06-12,South,SKU-101,Aurora Desk Lamp,marketplace,46,42.0,1,42.0,24.0
2026-06-12,South,SKU-101,Aurora Desk Lamp,retail,22,42.0,0,0.0,24.0
2026-06-12,South,SKU-102,Nimbus Bottle,web,150,28.0,4,112.0,11.0
2026-06-12,South,SKU-102,Nimbus Bottle,marketplace,78,28.0,3,84.0,11.0
2026-06-12,South,SKU-102,Nimbus Bottle,retail,40,28.0,1,28.0,11.0
2026-06-12,South,SKU-103,Halo Phone Stand,web,190,19.0,7,133.0,7.5
2026-06-12,South,SKU-103,Halo Phone Stand,marketplace,98,19.0,5,95.0,7.5
2026-06-12,South,SKU-103,Halo Phone Stand,retail,53,19.0,1,19.0,7.5
2026-06-12,South,SKU-104,Drift Yoga Mat,web,38,55.0,4,220.0,26.0
2026-06-12,South,SKU-104,Drift Yoga Mat,marketplace,22,55.0,1,55.0,26.0
2026-06-12,South,SKU-104,Drift Yoga Mat,retail,11,55.0,0,0.0,26.0
2026-06-12,West,SKU-101,Aurora Desk Lamp,web,54,42.0,1,42.0,24.0
2026-06-12,West,SKU-101,Aurora Desk Lamp,marketplace,28,42.0,1,42.0,24.0
2026-06-12,West,SKU-101,Aurora Desk Lamp,retail,14,42.0,0,0.0,24.0
2026-06-12,West,SKU-102,Nimbus Bottle,web,93,28.0,3,84.0,11.0
2026-06-12,West,SKU-102,Nimbus Bottle,marketplace,48,28.0,1,28.0,11.0
2026-06-12,West,SKU-102,Nimbus Bottle,retail,24,28.0,0,0.0,11.0
2026-06-12,West,SKU-103,Halo Phone Stand,web,114,19.0,5,95.0,7.5
2026-06-12,West,SKU-103,Halo Phone Stand,marketplace,68,19.0,4,76.0,7.5
2026-06-12,West,SKU-103,Halo Phone Stand,retail,30,19.0,1,19.0,7.5
2026-06-12,West,SKU-104,Drift Yoga Mat,web,26,55.0,1,55.0,26.0
2026-06-12,West,SKU-104,Drift Yoga Mat,marketplace,13,55.0,1,55.0,26.0
2026-06-12,West,SKU-104,Drift Yoga Mat,retail,6,55.0,0,0.0,26.0
2026-06-13,North,SKU-101,Aurora Desk Lamp,web,92,42.0,2,84.0,24.0
2026-06-13,North,SKU-101,Aurora Desk Lamp,marketplace,48,42.0,1,42.0,24.0
2026-06-13,North,SKU-101,Aurora Desk Lamp,retail,25,42.0,0,0.0,24.0
2026-06-13,North,SKU-102,Nimbus Bottle,web,151,28.0,5,140.0,11.0
2026-06-13,North,SKU-102,Nimbus Bottle,marketplace,80,28.0,2,56.0,11.0
2026-06-13,North,SKU-102,Nimbus Bottle,retail,43,28.0,0,0.0,11.0
2026-06-13,North,SKU-103,Halo Phone Stand,web,197,19.0,10,190.0,7.5
2026-06-13,North,SKU-103,Halo Phone Stand,marketplace,99,19.0,3,57.0,7.5
2026-06-13,North,SKU-103,Halo Phone Stand,retail,46,19.0,2,38.0,7.5
2026-06-13,North,SKU-104,Drift Yoga Mat,web,43,55.0,4,220.0,26.0
2026-06-13,North,SKU-104,Drift Yoga Mat,marketplace,20,55.0,2,110.0,26.0
2026-06-13,North,SKU-104,Drift Yoga Mat,retail,10,55.0,0,0.0,26.0
2026-06-13,South,SKU-101,Aurora Desk Lamp,web,105,42.0,3,126.0,24.0
2026-06-13,South,SKU-101,Aurora Desk Lamp,marketplace,57,42.0,1,42.0,24.0
2026-06-13,South,SKU-101,Aurora Desk Lamp,retail,28,42.0,0,0.0,24.0
2026-06-13,South,SKU-102,Nimbus Bottle,web,170,28.0,10,280.0,11.0
2026-06-13,South,SKU-102,Nimbus Bottle,marketplace,99,28.0,3,84.0,11.0
2026-06-13,South,SKU-102,Nimbus Bottle,retail,47,28.0,1,28.0,11.0
2026-06-13,South,SKU-103,Halo Phone Stand,web,220,19.0,14,266.0,7.5
2026-06-13,South,SKU-103,Halo Phone Stand,marketplace,127,19.0,5,95.0,7.5
2026-06-13,South,SKU-103,Halo Phone Stand,retail,59,19.0,2,38.0,7.5
2026-06-13,South,SKU-104,Drift Yoga Mat,web,49,55.0,4,220.0,26.0
2026-06-13,South,SKU-104,Drift Yoga Mat,marketplace,25,55.0,1,55.0,26.0
2026-06-13,South,SKU-104,Drift Yoga Mat,retail,12,55.0,1,55.0,26.0
2026-06-13,West,SKU-101,Aurora Desk Lamp,web,64,42.0,1,42.0,24.0
2026-06-13,West,SKU-101,Aurora Desk Lamp,marketplace,35,42.0,1,42.0,24.0
2026-06-13,West,SKU-101,Aurora Desk Lamp,retail,16,42.0,0,0.0,24.0
2026-06-13,West,SKU-102,Nimbus Bottle,web,109,28.0,3,84.0,11.0
2026-06-13,West,SKU-102,Nimbus Bottle,marketplace,58,28.0,2,56.0,11.0
2026-06-13,West,SKU-102,Nimbus Bottle,retail,27,28.0,0,0.0,11.0
2026-06-13,West,SKU-103,Halo Phone Stand,web,145,19.0,5,95.0,7.5
2026-06-13,West,SKU-103,Halo Phone Stand,marketplace,69,19.0,2,38.0,7.5
2026-06-13,West,SKU-103,Halo Phone Stand,retail,38,19.0,1,19.0,7.5
2026-06-13,West,SKU-104,Drift Yoga Mat,web,30,55.0,2,110.0,26.0
2026-06-13,West,SKU-104,Drift Yoga Mat,marketplace,14,55.0,1,55.0,26.0
2026-06-13,West,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-06-14,North,SKU-101,Aurora Desk Lamp,web,85,42.0,3,126.0,24.0
2026-06-14,North,SKU-101,Aurora Desk Lamp,marketplace,42,42.0,1,42.0,24.0
2026-06-14,North,SKU-101,Aurora Desk Lamp,retail,22,42.0,0,0.0,24.0
2026-06-14,North,SKU-102,Nimbus Bottle,web,146,28.0,7,196.0,11.0
2026-06-14,North,SKU-102,Nimbus Bottle,marketplace,76,28.0,2,56.0,11.0
2026-06-14,North,SKU-102,Nimbus Bottle,retail,41,28.0,1,28.0,11.0
2026-06-14,North,SKU-103,Halo Phone Stand,web,174,19.0,10,190.0,7.5
2026-06-14,North,SKU-103,Halo Phone Stand,marketplace,102,19.0,5,95.0,7.5
2026-06-14,North,SKU-103,Halo Phone Stand,retail,49,19.0,2,38.0,7.5
2026-06-14,North,SKU-104,Drift Yoga Mat,web,38,55.0,2,110.0,26.0
2026-06-14,North,SKU-104,Drift Yoga Mat,marketplace,22,55.0,1,55.0,26.0
2026-06-14,North,SKU-104,Drift Yoga Mat,retail,11,55.0,0,0.0,26.0
2026-06-14,South,SKU-101,Aurora Desk Lamp,web,95,42.0,2,84.0,24.0
2026-06-14,South,SKU-101,Aurora Desk Lamp,marketplace,50,42.0,1,42.0,24.0
2026-06-14,South,SKU-101,Aurora Desk Lamp,retail,25,42.0,1,42.0,24.0
2026-06-14,South,SKU-102,Nimbus Bottle,web,164,28.0,7,196.0,11.0
2026-06-14,South,SKU-102,Nimbus Bottle,marketplace,87,28.0,3,84.0,11.0
2026-06-14,South,SKU-102,Nimbus Bottle,retail,43,28.0,1,28.0,11.0
2026-06-14,South,SKU-103,Halo Phone Stand,web,214,19.0,13,247.0,7.5
2026-06-14,South,SKU-103,Halo Phone Stand,marketplace,113,19.0,7,133.0,7.5
2026-06-14,South,SKU-103,Halo Phone Stand,retail,56,19.0,2,38.0,7.5
2026-06-14,South,SKU-104,Drift Yoga Mat,web,47,55.0,4,220.0,26.0
2026-06-14,South,SKU-104,Drift Yoga Mat,marketplace,24,55.0,2,110.0,26.0
2026-06-14,South,SKU-104,Drift Yoga Mat,retail,12,55.0,0,0.0,26.0
2026-06-14,West,SKU-101,Aurora Desk Lamp,web,58,42.0,1,42.0,24.0
2026-06-14,West,SKU-101,Aurora Desk Lamp,marketplace,34,42.0,0,0.0,24.0
2026-06-14,West,SKU-101,Aurora Desk Lamp,retail,16,42.0,0,0.0,24.0
2026-06-14,West,SKU-102,Nimbus Bottle,web,98,28.0,2,56.0,11.0
2026-06-14,West,SKU-102,Nimbus Bottle,marketplace,58,28.0,1,28.0,11.0
2026-06-14,West,SKU-102,Nimbus Bottle,retail,28,28.0,0,0.0,11.0
2026-06-14,West,SKU-103,Halo Phone Stand,web,128,19.0,4,76.0,7.5
2026-06-14,West,SKU-103,Halo Phone Stand,marketplace,73,19.0,3,57.0,7.5
2026-06-14,West,SKU-103,Halo Phone Stand,retail,36,19.0,0,0.0,7.5
2026-06-14,West,SKU-104,Drift Yoga Mat,web,30,55.0,2,110.0,26.0
2026-06-14,West,SKU-104,Drift Yoga Mat,marketplace,15,55.0,1,55.0,26.0
2026-06-14,West,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-06-15,North,SKU-101,Aurora Desk Lamp,web,64,42.0,2,84.0,24.0
2026-06-15,North,SKU-101,Aurora Desk Lamp,marketplace,34,42.0,1,42.0,24.0
2026-06-15,North,SKU-101,Aurora Desk Lamp,retail,16,42.0,0,0.0,24.0
2026-06-15,North,SKU-102,Nimbus Bottle,web,108,28.0,5,140.0,11.0
2026-06-15,North,SKU-102,Nimbus Bottle,marketplace,58,28.0,3,84.0,11.0
2026-06-15,North,SKU-102,Nimbus Bottle,retail,27,28.0,1,28.0,11.0
2026-06-15,North,SKU-103,Halo Phone Stand,web,137,19.0,7,133.0,7.5
2026-06-15,North,SKU-103,Halo Phone Stand,marketplace,73,19.0,4,76.0,7.5
2026-06-15,North,SKU-103,Halo Phone Stand,retail,35,19.0,1,19.0,7.5
2026-06-15,North,SKU-104,Drift Yoga Mat,web,32,55.0,2,110.0,26.0
2026-06-15,North,SKU-104,Drift Yoga Mat,marketplace,16,55.0,1,55.0,26.0
2026-06-15,North,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-06-15,South,SKU-101,Aurora Desk Lamp,web,74,42.0,1,42.0,24.0
2026-06-15,South,SKU-101,Aurora Desk Lamp,marketplace,37,42.0,0,0.0,24.0
2026-06-15,South,SKU-101,Aurora Desk Lamp,retail,18,42.0,0,0.0,24.0
2026-06-15,South,SKU-102,Nimbus Bottle,web,119,28.0,2,56.0,11.0
2026-06-15,South,SKU-102,Nimbus Bottle,marketplace,66,28.0,2,56.0,11.0
2026-06-15,South,SKU-102,Nimbus Bottle,retail,31,28.0,1,28.0,11.0
2026-06-15,South,SKU-103,Halo Phone Stand,web,158,19.0,11,209.0,7.5
2026-06-15,South,SKU-103,Halo Phone Stand,marketplace,85,19.0,2,38.0,7.5
2026-06-15,South,SKU-103,Halo Phone Stand,retail,40,19.0,2,38.0,7.5
2026-06-15,South,SKU-104,Drift Yoga Mat,web,35,55.0,4,220.0,26.0
2026-06-15,South,SKU-104,Drift Yoga Mat,marketplace,16,55.0,2,110.0,26.0
2026-06-15,South,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-06-15,West,SKU-101,Aurora Desk Lamp,web,46,42.0,0,0.0,24.0
2026-06-15,West,SKU-101,Aurora Desk Lamp,marketplace,23,42.0,0,0.0,24.0
2026-06-15,West,SKU-101,Aurora Desk Lamp,retail,11,42.0,0,0.0,24.0
2026-06-15,West,SKU-102,Nimbus Bottle,web,79,28.0,2,56.0,11.0
2026-06-15,West,SKU-102,Nimbus Bottle,marketplace,41,28.0,2,56.0,11.0
2026-06-15,West,SKU-102,Nimbus Bottle,retail,20,28.0,0,0.0,11.0
2026-06-15,West,SKU-103,Halo Phone Stand,web,98,19.0,3,57.0,7.5
2026-06-15,West,SKU-103,Halo Phone Stand,marketplace,48,19.0,2,38.0,7.5
2026-06-15,West,SKU-103,Halo Phone Stand,retail,26,19.0,0,0.0,7.5
2026-06-15,West,SKU-104,Drift Yoga Mat,web,22,55.0,1,55.0,26.0
2026-06-15,West,SKU-104,Drift Yoga Mat,marketplace,10,55.0,1,55.0,26.0
2026-06-15,West,SKU-104,Drift Yoga Mat,retail,5,55.0,0,0.0,26.0
2026-06-16,North,SKU-101,Aurora Desk Lamp,web,61,42.0,1,42.0,24.0
2026-06-16,North,SKU-101,Aurora Desk Lamp,marketplace,32,42.0,1,42.0,24.0
2026-06-16,North,SKU-101,Aurora Desk Lamp,retail,17,42.0,0,0.0,24.0
2026-06-16,North,SKU-102,Nimbus Bottle,web,111,28.0,3,84.0,11.0
2026-06-16,North,SKU-102,Nimbus Bottle,marketplace,51,28.0,1,28.0,11.0
2026-06-16,North,SKU-102,Nimbus Bottle,retail,27,28.0,0,0.0,11.0
2026-06-16,North,SKU-103,Halo Phone Stand,web,132,19.0,7,133.0,7.5
2026-06-16,North,SKU-103,Halo Phone Stand,marketplace,71,19.0,2,38.0,7.5
2026-06-16,North,SKU-103,Halo Phone Stand,retail,34,19.0,1,19.0,7.5
2026-06-16,North,SKU-104,Drift Yoga Mat,web,29,55.0,4,220.0,26.0
2026-06-16,North,SKU-104,Drift Yoga Mat,marketplace,15,55.0,1,55.0,26.0
2026-06-16,North,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-06-16,South,SKU-101,Aurora Desk Lamp,web,66,42.0,2,84.0,24.0
2026-06-16,South,SKU-101,Aurora Desk Lamp,marketplace,38,42.0,1,42.0,24.0
2026-06-16,South,SKU-101,Aurora Desk Lamp,retail,17,42.0,0,0.0,24.0
2026-06-16,South,SKU-102,Nimbus Bottle,web,121,28.0,3,84.0,11.0
2026-06-16,South,SKU-102,Nimbus Bottle,marketplace,63,28.0,3,84.0,11.0
2026-06-16,South,SKU-102,Nimbus Bottle,retail,30,28.0,0,0.0,11.0
2026-06-16,South,SKU-103,Halo Phone Stand,web,155,19.0,6,114.0,7.5
2026-06-16,South,SKU-103,Halo Phone Stand,marketplace,77,19.0,3,57.0,7.5
2026-06-16,South,SKU-103,Halo Phone Stand,retail,39,19.0,2,38.0,7.5
2026-06-16,South,SKU-104,Drift Yoga Mat,web,33,55.0,4,220.0,26.0
2026-06-16,South,SKU-104,Drift Yoga Mat,marketplace,18,55.0,1,55.0,26.0
2026-06-16,South,SKU-104,Drift Yoga Mat,retail,9,55.0,0,0.0,26.0
2026-06-16,West,SKU-101,Aurora Desk Lamp,web,45,42.0,1,42.0,24.0
2026-06-16,West,SKU-101,Aurora Desk Lamp,marketplace,23,42.0,0,0.0,24.0
2026-06-16,West,SKU-101,Aurora Desk Lamp,retail,13,42.0,0,0.0,24.0
2026-06-16,West,SKU-102,Nimbus Bottle,web,77,28.0,3,84.0,11.0
2026-06-16,West,SKU-102,Nimbus Bottle,marketplace,42,28.0,1,28.0,11.0
2026-06-16,West,SKU-102,Nimbus Bottle,retail,20,28.0,0,0.0,11.0
2026-06-16,West,SKU-103,Halo Phone Stand,web,95,19.0,4,76.0,7.5
2026-06-16,West,SKU-103,Halo Phone Stand,marketplace,53,19.0,3,57.0,7.5
2026-06-16,West,SKU-103,Halo Phone Stand,retail,26,19.0,1,19.0,7.5
2026-06-16,West,SKU-104,Drift Yoga Mat,web,21,55.0,2,110.0,26.0
2026-06-16,West,SKU-104,Drift Yoga Mat,marketplace,10,55.0,1,55.0,26.0
2026-06-16,West,SKU-104,Drift Yoga Mat,retail,5,55.0,0,0.0,26.0
2026-06-17,North,SKU-101,Aurora Desk Lamp,web,59,42.0,2,84.0,24.0
2026-06-17,North,SKU-101,Aurora Desk Lamp,marketplace,36,42.0,1,42.0,24.0
2026-06-17,North,SKU-101,Aurora Desk Lamp,retail,15,42.0,0,0.0,24.0
2026-06-17,North,SKU-102,Nimbus Bottle,web,102,28.0,5,140.0,11.0
2026-06-17,North,SKU-102,Nimbus Bottle,marketplace,55,28.0,2,56.0,11.0
2026-06-17,North,SKU-102,Nimbus Bottle,retail,28,28.0,0,0.0,11.0
2026-06-17,North,SKU-103,Halo Phone Stand,web,126,19.0,8,152.0,7.5
2026-06-17,North,SKU-103,Halo Phone Stand,marketplace,70,19.0,3,57.0,7.5
2026-06-17,North,SKU-103,Halo Phone Stand,retail,35,19.0,1,19.0,7.5
2026-06-17,North,SKU-104,Drift Yoga Mat,web,27,55.0,2,110.0,26.0
2026-06-17,North,SKU-104,Drift Yoga Mat,marketplace,16,55.0,0,0.0,26.0
2026-06-17,North,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-06-17,South,SKU-101,Aurora Desk Lamp,web,70,42.0,2,84.0,24.0
2026-06-17,South,SKU-101,Aurora Desk Lamp,marketplace,36,42.0,1,42.0,24.0
2026-06-17,South,SKU-101,Aurora Desk Lamp,retail,17,42.0,0,0.0,24.0
2026-06-17,South,SKU-102,Nimbus Bottle,web,124,28.0,6,168.0,11.0
2026-06-17,South,SKU-102,Nimbus Bottle,marketplace,61,28.0,2,56.0,11.0
2026-06-17,South,SKU-102,Nimbus Bottle,retail,32,28.0,1,28.0,11.0
2026-06-17,South,SKU-103,Halo Phone Stand,web,147,19.0,6,114.0,7.5
2026-06-17,South,SKU-103,Halo Phone Stand,marketplace,78,19.0,3,57.0,7.5
2026-06-17,South,SKU-103,Halo Phone Stand,retail,40,19.0,2,38.0,7.5
2026-06-17,South,SKU-104,Drift Yoga Mat,web,31,55.0,2,110.0,26.0
